booking_id,adr,adults,agent,arrival_date_day_of_month,arrival_date_month,arrival_date_week_number,arrival_date_year,assigned_room_type,babies,booking_changes,booking_src_id,children,company,cost_amount,country,customer_src_id,customer_type,days_in_waiting_list,deposit_type,distribution_channel,hotel,is_canceled,is_repeated_guest,lead_time,market_segment,meal,previous_bookings_not_canceled,previous_cancellations,product_bundle_name,profit_amount,required_car_parking_spaces,reservation_status,reservation_status_date,reserved_room_type,sales_amount,source_system,source_table,stays_in_week_nights,stays_in_weekend_nights,total_of_special_requests,total_nights,city_name,country_name,hotel_key,hotel_src_id,hotel_name,star_rating
C0241400,109,2,6,28,11,33,2025,A,0,0,C241401,0,,152.6,PRT,GC241401,Transient-Party,0,No Deposit,TA/TO,HTL-C-0168,0,0,74,Offline TA/TO,HB,0,0,LONG_STAY,65.4,0,Check-Out,9/20/2015,A,218,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,11,HTL-C-0011,Porto City Hotel 0168,3
C0241449,62,2,1,28,11,14,2025,D,0,0,C241450,0,,173.6,ESP,GC241450,Transient-Party,0,No Deposit,TA/TO,HTL-C-0214,0,0,75,Groups,BB,0,0,ROOM_ONLY,74.4,0,Check-Out,9/23/2015,A,248,CITY,SRC_CITY_HOTEL,2,2,0,4,Porto,Spain,5,HTL-C-0005,Porto City Hotel 0214,3
C0024171,88,2,9,28,11,28,2025,A,0,0,C24172,0,,0,GBR,GC24172,Transient,0,No Deposit,TA/TO,HTL-C-0135,1,0,17,Online TA,SC,0,0,LONG_STAY,0,0,Canceled,2/15/2017,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,United Kingdom,21,HTL-C-0021,Lisbon City Hotel 0135,4
C0024262,136,2,9,28,11,25,2025,D,0,0,C24263,0,,0,SEN,GC24263,Transient,0,No Deposit,TA/TO,HTL-C-0020,1,0,52,Online TA,HB,0,0,FAMILY_STAY,0,0,Canceled,2/21/2017,D,0,CITY,SRC_CITY_HOTEL,13,6,2,19,Faro,Senegal,36,HTL-C-0036,Faro City Hotel 0020,5
C0242717,65,1,,28,11,38,2025,A,0,0,C242718,0,40,45.5,PRT,GC242718,Transient,0,No Deposit,Corporate,HTL-C-0025,0,0,0,Corporate,BB,0,0,FAMILY_STAY,19.5,0,Check-Out,10/13/2015,A,65,CITY,SRC_CITY_HOTEL,0,1,0,1,Faro,Portugal,44,HTL-C-0044,Faro City Hotel 0025,5
C0242726,65,2,3,28,11,35,2025,A,0,2,C242727,0,,91,PRT,GC242727,Transient-Party,0,No Deposit,TA/TO,HTL-C-0187,0,0,60,Offline TA/TO,BB,0,0,ROOM_ONLY,39,0,Check-Out,10/14/2015,A,130,CITY,SRC_CITY_HOTEL,1,1,1,2,Porto,Portugal,11,HTL-C-0011,Porto City Hotel 0187,3
C0243659,70,1,37,28,11,47,2025,A,0,2,C243660,0,,49,IND,GC243660,Transient-Party,0,No Deposit,TA/TO,HTL-C-0116,0,0,98,Groups,BB,0,0,FAMILY_STAY,21,0,Check-Out,11/24/2015,A,70,CITY,SRC_CITY_HOTEL,0,1,0,1,Lisbon,India,20,HTL-C-0020,Lisbon City Hotel 0116,3
C0244486,82,1,9,28,11,21,2025,A,0,0,C244487,0,,57.4,ARE,GC244487,Transient,0,No Deposit,TA/TO,HTL-C-0205,0,0,1,Online TA,BB,0,0,LONG_STAY,24.6,0,Check-Out,1/8/2016,A,82,CITY,SRC_CITY_HOTEL,1,0,0,1,Porto,United Arab Emirates,5,HTL-C-0005,Porto City Hotel 0205,3
C0244646,81,1,9,28,11,48,2025,A,0,2,C244647,0,,0,MOZ,GC244647,Transient,0,No Deposit,TA/TO,HTL-C-0089,1,0,9,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,1/7/2016,A,0,CITY,SRC_CITY_HOTEL,11,4,0,15,Lisbon,Mozambique,19,HTL-C-0019,Lisbon City Hotel 0089,4
C0024619,110,2,378,28,11,25,2025,A,0,0,C24620,0,,0,PRT,GC24620,Transient,0,Non Refund,TA/TO,HTL-C-0225,1,0,37,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,2/6/2017,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,10,HTL-C-0010,Porto City Hotel 0225,4
C0024648,85,2,,28,11,30,2025,A,0,0,C24649,0,,0,PRT,GC24649,Transient,0,Non Refund,Direct,HTL-C-0196,1,0,92,Groups,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,12/13/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Portugal,1,HTL-C-0001,Porto City Hotel 0196,4
C0246686,64,2,1,28,11,26,2025,A,0,0,C246687,0,,0,PRT,GC246687,Transient,0,Non Refund,TA/TO,HTL-C-0021,1,0,112,Groups,BB,0,0,LONG_STAY,0,0,Canceled,1/11/2016,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,45,HTL-C-0045,Faro City Hotel 0021,3
C0247769,110,3,21,28,11,31,2025,B,0,1,C247770,0,,308,ISL,GC247770,Transient-Party,187,No Deposit,TA/TO,HTL-C-0245,0,0,270,Offline TA/TO,BB,0,0,BUSINESS_STAY,132,0,Check-Out,4/24/2016,A,440,CITY,SRC_CITY_HOTEL,4,0,0,4,Porto,Iceland,11,HTL-C-0011,Porto City Hotel 0245,3
C0248282,65,2,3,28,11,11,2025,A,0,0,C248283,0,,0,PRT,GC248283,Transient,0,Non Refund,TA/TO,HTL-C-0127,1,0,443,Offline TA/TO,BB,0,0,ROOM_ONLY,0,0,Canceled,1/19/2016,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Lisbon,Portugal,17,HTL-C-0017,Lisbon City Hotel 0127,4
C0249462,135.87,2,9,28,11,11,2025,D,0,0,C249463,0,,0,ITA,GC249463,Transient,0,No Deposit,TA/TO,HTL-C-0190,1,0,27,Online TA,BB,0,0,FAMILY_STAY,0,0,Canceled,4/24/2016,D,0,CITY,SRC_CITY_HOTEL,4,2,0,6,Porto,Italy,3,HTL-C-0003,Porto City Hotel 0190,4
C0249731,62,2,1,28,11,24,2025,A,0,0,C249732,0,,0,PRT,GC249732,Transient,0,Non Refund,TA/TO,HTL-C-0214,1,0,323,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,12,HTL-C-0012,Porto City Hotel 0214,5
C0251467,62,2,1,28,11,38,2025,A,0,0,C251468,0,,0,PRT,GC251468,Transient,0,Non Refund,TA/TO,HTL-C-0223,1,0,351,Groups,BB,0,0,LONG_STAY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,8,HTL-C-0008,Porto City Hotel 0223,5
C0025180,62,2,1,28,11,22,2025,A,0,0,C25181,0,,0,PRT,GC25181,Transient,0,Non Refund,TA/TO,HTL-C-0245,1,0,629,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,15,HTL-C-0015,Porto City Hotel 0245,3
C0252615,112.5,2,9,28,11,1,2025,B,0,0,C252616,1,,0,GBR,GC252616,Transient,0,No Deposit,TA/TO,HTL-C-0015,1,0,180,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,1/26/2016,B,0,CITY,SRC_CITY_HOTEL,1,1,0,2,Faro,United Kingdom,41,HTL-C-0041,Faro City Hotel 0015,3
C0252857,80.75,2,9,28,11,18,2025,A,0,0,C252858,0,,0,GBR,GC252858,Transient,0,No Deposit,TA/TO,HTL-C-0202,1,0,208,Online TA,SC,0,0,BED_AND_BREAKFAST,0,0,Canceled,1/9/2016,A,0,CITY,SRC_CITY_HOTEL,2,2,0,4,Porto,United Kingdom,4,HTL-C-0004,Porto City Hotel 0202,4
C0253879,62,2,1,28,11,37,2025,A,0,0,C253880,0,,0,PRT,GC253880,Transient,0,Non Refund,TA/TO,HTL-C-0022,1,0,412,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,42,HTL-C-0042,Faro City Hotel 0022,4
C0253902,67.09,2,7,28,11,50,2025,A,0,0,C253903,1,,0,PRT,GC253903,Transient,0,No Deposit,TA/TO,HTL-C-0216,1,0,190,Online TA,SC,0,0,FAMILY_STAY,0,0,Canceled,4/7/2016,A,0,CITY,SRC_CITY_HOTEL,3,1,0,4,Porto,Portugal,1,HTL-C-0001,Porto City Hotel 0216,4
C0254477,118.8,2,9,28,11,27,2025,A,0,0,C254478,0,,0,IRL,GC254478,Transient,0,No Deposit,TA/TO,HTL-C-0105,1,0,129,Online TA,SC,0,0,FAMILY_STAY,0,0,Canceled,5/2/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Ireland,22,HTL-C-0022,Lisbon City Hotel 0105,3
C0254731,130,2,86,28,11,24,2025,A,0,0,C254732,0,,0,PRT,GC254732,Transient-Party,107,No Deposit,TA/TO,HTL-C-0076,1,0,148,Offline TA/TO,BB,0,0,ROOM_ONLY,0,0,Canceled,8/4/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Faro,Portugal,39,HTL-C-0039,Faro City Hotel 0076,4
C0255075,110,2,6,28,11,24,2025,A,0,0,C255076,0,,0,PRT,GC255076,Transient,35,Non Refund,TA/TO,HTL-C-0072,1,0,280,Offline TA/TO,BB,0,0,FAMILY_STAY,0,0,Canceled,1/18/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Faro,Portugal,44,HTL-C-0044,Faro City Hotel 0072,5
C0256007,59,1,1,28,11,12,2025,A,0,0,C256008,0,,0,PRT,GC256008,Transient,0,Non Refund,TA/TO,HTL-C-0055,1,0,454,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Faro,Portugal,44,HTL-C-0044,Faro City Hotel 0055,5
C0002561,120,2,,28,11,15,2025,D,0,0,C2562,0,,252,PRT,GC2562,Transient,0,No Deposit,Direct,HTL-C-0239,0,0,11,Direct,BB,0,0,LONG_STAY,108,1,Check-Out,9/11/2015,D,360,CITY,SRC_CITY_HOTEL,3,0,1,3,Porto,Portugal,11,HTL-C-0011,Porto City Hotel 0239,3
C0256698,107.1,1,9,28,11,31,2025,A,0,0,C256699,0,,0,CHN,GC256699,Transient,0,No Deposit,TA/TO,HTL-C-0220,1,0,36,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,9/29/2016,A,0,CITY,SRC_CITY_HOTEL,0,1,1,1,Porto,China,9,HTL-C-0009,Porto City Hotel 0220,4
C0257906,89,2,21,28,11,1,2025,A,0,0,C257907,0,,0,PRT,GC257907,Transient,0,Non Refund,TA/TO,HTL-C-0206,1,0,305,Offline TA/TO,BB,0,0,BUSINESS_STAY,0,0,Canceled,2/1/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Porto,Portugal,11,HTL-C-0011,Porto City Hotel 0206,3
C0258059,114.09,2,83,28,11,40,2025,D,0,1,C258060,1,,0,PRT,GC258060,Transient,0,No Deposit,TA/TO,HTL-C-0126,1,0,50,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,11/2/2016,A,0,CITY,SRC_CITY_HOTEL,1,2,0,3,Lisbon,Portugal,25,HTL-C-0025,Lisbon City Hotel 0126,4
C0258089,100,2,,28,11,41,2025,A,0,0,C258090,0,,0,PRT,GC258090,Transient,0,Non Refund,TA/TO,HTL-C-0007,1,0,277,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,4/4/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Faro,Portugal,31,HTL-C-0031,Faro City Hotel 0007,4
C0258290,100,2,,28,11,37,2025,A,0,0,C258291,0,,0,PRT,GC258291,Transient,0,Non Refund,TA/TO,HTL-C-0035,1,0,277,Groups,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,4/4/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Faro,Portugal,34,HTL-C-0034,Faro City Hotel 0035,5
C0259437,62.8,2,1,28,11,14,2025,A,0,0,C259438,0,,0,PRT,GC259438,Transient,0,Non Refund,TA/TO,HTL-C-0221,1,0,524,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,2,HTL-C-0002,Porto City Hotel 0221,5
C0260017,65,2,,28,11,15,2025,A,0,0,C260018,0,,0,PRT,GC260018,Transient-Party,0,No Deposit,TA/TO,HTL-C-0044,1,0,46,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,11/18/2016,A,0,CITY,SRC_CITY_HOTEL,0,2,0,2,Faro,Portugal,41,HTL-C-0041,Faro City Hotel 0044,3
C0260037,93.6,2,9,28,11,16,2025,A,0,0,C260038,0,,0,SGP,GC260038,Transient,0,No Deposit,TA/TO,HTL-C-0133,1,0,49,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,11/24/2016,A,0,CITY,SRC_CITY_HOTEL,1,1,2,2,Lisbon,Singapore,21,HTL-C-0021,Lisbon City Hotel 0133,4
C0260938,59,1,1,28,11,42,2025,A,0,0,C260939,0,,0,PRT,GC260939,Transient,0,Non Refund,TA/TO,HTL-C-0163,1,0,566,Groups,BB,0,0,FAMILY_STAY,0,0,Canceled,10/21/2015,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Lisbon,Portugal,17,HTL-C-0017,Lisbon City Hotel 0163,4
C0261196,90.86,2,7,28,11,6,2025,D,0,0,C261197,0,,0,PRT,GC261197,Transient,0,No Deposit,TA/TO,HTL-C-0169,1,0,18,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,1/17/2017,D,0,CITY,SRC_CITY_HOTEL,1,1,0,2,Porto,Portugal,7,HTL-C-0007,Porto City Hotel 0169,3
C0261980,150.45,2,9,28,11,38,2025,F,0,0,C261981,2,,0,BEL,GC261981,Transient,0,No Deposit,TA/TO,HTL-C-0093,1,0,56,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,2/10/2017,F,0,CITY,SRC_CITY_HOTEL,3,1,0,4,Lisbon,Belgium,23,HTL-C-0023,Lisbon City Hotel 0093,3
C0026484,90,2,3,28,11,45,2025,A,0,0,C26485,0,,0,PRT,GC26485,Transient,0,Non Refund,TA/TO,HTL-C-0141,1,0,135,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,12/7/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Lisbon,Portugal,19,HTL-C-0019,Lisbon City Hotel 0141,4
C0265116,129.67,1,9,28,11,41,2025,A,0,0,C265117,0,,0,RUS,GC265117,Transient,0,No Deposit,TA/TO,HTL-C-0142,1,0,22,Online TA,SC,0,0,BED_AND_BREAKFAST,0,0,Canceled,4/8/2017,A,0,CITY,SRC_CITY_HOTEL,1,2,1,3,Lisbon,Russia,25,HTL-C-0025,Lisbon City Hotel 0142,4
C0265468,100,2,151,28,11,13,2025,A,0,0,C265469,0,,0,PRT,GC265469,Transient,0,Non Refund,TA/TO,HTL-C-0228,1,0,143,Groups,BB,0,0,LONG_STAY,0,0,Canceled,12/12/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Portugal,2,HTL-C-0002,Porto City Hotel 0228,5
C0265716,117,2,9,28,11,38,2025,A,0,0,C265717,0,,0,DEU,GC265717,Transient,0,No Deposit,TA/TO,HTL-C-0048,1,0,245,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,9/7/2016,A,0,CITY,SRC_CITY_HOTEL,2,2,2,4,Faro,Germany,31,HTL-C-0031,Faro City Hotel 0048,4
C0266973,108,2,9,28,11,9,2025,A,0,0,C266974,0,,0,FRA,GC266974,Transient,0,No Deposit,TA/TO,HTL-C-0054,1,0,173,Online TA,SC,0,0,ROOM_ONLY,0,0,Canceled,12/3/2016,A,0,CITY,SRC_CITY_HOTEL,4,0,2,4,Faro,France,36,HTL-C-0036,Faro City Hotel 0054,5
C0267257,130,2,19,28,11,26,2025,A,0,0,C267258,0,,0,PRT,GC267258,Transient,0,Non Refund,TA/TO,HTL-C-0151,1,0,186,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,11/25/2016,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,17,HTL-C-0017,Lisbon City Hotel 0151,4
C0026768,140,2,170,28,11,18,2025,A,0,0,C26769,0,,0,PRT,GC26769,Transient,0,Non Refund,TA/TO,HTL-C-0140,1,0,88,Groups,BB,0,0,LONG_STAY,0,0,Canceled,2/17/2017,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Portugal,29,HTL-C-0029,Lisbon City Hotel 0140,4
C0268258,90,2,6,28,11,15,2025,A,0,0,C268259,0,,0,PRT,GC268259,Transient,0,Non Refund,TA/TO,HTL-C-0075,1,0,320,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,1/12/2017,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Faro,Portugal,43,HTL-C-0043,Faro City Hotel 0075,3
C0268775,126.67,2,9,28,11,12,2025,A,0,0,C268776,0,,0,HRV,GC268776,Transient,0,No Deposit,TA/TO,HTL-C-0170,1,0,58,Online TA,SC,0,0,ROOM_ONLY,0,0,Canceled,4/27/2017,A,0,CITY,SRC_CITY_HOTEL,2,1,1,3,Porto,Croatia,14,HTL-C-0014,Porto City Hotel 0170,3
C0268874,115,2,323,28,11,15,2025,A,0,0,C268875,0,,0,PRT,GC268875,Transient,0,Non Refund,TA/TO,HTL-C-0164,1,0,213,Groups,BB,0,0,FAMILY_STAY,0,0,Canceled,11/25/2016,A,0,CITY,SRC_CITY_HOTEL,1,1,0,2,Lisbon,Portugal,30,HTL-C-0030,Lisbon City Hotel 0164,3
C0268944,120,2,9,28,11,18,2025,A,0,0,C268945,0,,0,GBR,GC268945,Transient,0,No Deposit,TA/TO,HTL-C-0133,1,0,74,Online TA,SC,0,0,ROOM_ONLY,0,0,Canceled,4/24/2017,A,0,CITY,SRC_CITY_HOTEL,3,0,1,3,Lisbon,United Kingdom,27,HTL-C-0027,Lisbon City Hotel 0133,3
C0269719,110,2,,28,11,11,2025,A,0,0,C269720,0,,0,PRT,GC269720,Transient,0,Non Refund,TA/TO,HTL-C-0237,1,0,229,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,11/25/2016,A,0,CITY,SRC_CITY_HOTEL,4,1,0,5,Porto,Portugal,9,HTL-C-0009,Porto City Hotel 0237,4
C0270306,175.49,3,8,28,11,47,2025,D,0,0,C270307,0,,0,PRT,GC270307,Transient,0,No Deposit,TA/TO,HTL-C-0235,1,0,133,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,6/7/2017,D,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Portugal,6,HTL-C-0006,Porto City Hotel 0235,3
C0270423,112.67,2,229,28,11,25,2025,A,0,0,C270424,0,,0,PRT,GC270424,Transient-Party,0,No Deposit,TA/TO,HTL-C-0073,1,0,468,Offline TA/TO,BB,0,0,FAMILY_STAY,0,0,Canceled,7/4/2017,A,0,CITY,SRC_CITY_HOTEL,1,2,0,3,Faro,Portugal,45,HTL-C-0045,Faro City Hotel 0073,3
C0271938,62,2,1,28,11,49,2025,A,0,0,C271939,0,,0,PRT,GC271939,Contract,0,Non Refund,TA/TO,HTL-C-0145,1,0,293,Groups,BB,0,1,BUSINESS_STAY,0,0,Canceled,1/1/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,20,HTL-C-0020,Lisbon City Hotel 0145,3
C0271982,62,2,1,28,11,41,2025,A,0,0,C271983,0,,0,PRT,GC271983,Contract,0,Non Refund,TA/TO,HTL-C-0035,1,0,307,Groups,BB,0,1,BUSINESS_STAY,0,0,Canceled,1/1/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,35,HTL-C-0035,Faro City Hotel 0035,5
C0272655,0,1,,28,11,52,2025,E,0,0,C272656,0,45,0,PRT,GC272656,Transient,0,No Deposit,Direct,HTL-C-0200,0,1,0,Complementary,BB,29,0,ROOM_ONLY,0,0,Check-Out,9/9/2016,E,0,CITY,SRC_CITY_HOTEL,1,0,4,1,Porto,Portugal,4,HTL-C-0004,Porto City Hotel 0200,4
C0002739,126,2,41,28,11,9,2025,A,0,0,C2740,0,,0,PRT,GC2740,Transient,0,Non Refund,TA/TO,HTL-C-0113,1,0,44,Groups,HB,0,0,BED_AND_BREAKFAST,0,0,Canceled,8/17/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,25,HTL-C-0025,Lisbon City Hotel 0113,4
C0027595,99,2,9,28,11,32,2025,A,0,0,C27596,0,,0,GBR,GC27596,Transient,0,No Deposit,TA/TO,HTL-C-0056,1,0,206,Online TA,SC,0,0,ROOM_ONLY,0,0,Canceled,11/9/2016,A,0,CITY,SRC_CITY_HOTEL,2,2,1,4,Faro,United Kingdom,39,HTL-C-0039,Faro City Hotel 0056,4
C0276161,62,2,1,28,11,52,2025,D,0,0,C276162,0,,0,PRT,GC276162,Transient,0,Non Refund,TA/TO,HTL-C-0055,1,0,8,Groups,BB,0,1,BUSINESS_STAY,0,0,Canceled,10/7/2015,A,0,CITY,SRC_CITY_HOTEL,1,2,0,3,Faro,Portugal,44,HTL-C-0044,Faro City Hotel 0055,5
C0276446,0,2,83,28,11,4,2025,D,0,0,C276447,0,,0,PRT,GC276447,Transient-Party,0,No Deposit,TA/TO,HTL-C-0071,0,0,1,Offline TA/TO,SC,0,0,ROOM_ONLY,0,0,Check-Out,10/12/2015,A,0,CITY,SRC_CITY_HOTEL,1,1,1,2,Faro,Portugal,40,HTL-C-0040,Faro City Hotel 0071,4
C0276527,65,1,,28,11,11,2025,A,0,0,C276528,0,40,45.5,PRT,GC276528,Transient,0,No Deposit,Corporate,HTL-C-0003,0,0,7,Corporate,BB,0,0,FAMILY_STAY,19.5,0,Check-Out,10/13/2015,A,65,CITY,SRC_CITY_HOTEL,0,1,0,1,Faro,Portugal,33,HTL-C-0033,Faro City Hotel 0003,3
C0277435,85.67,2,37,28,11,20,2025,A,0,0,C277436,0,,179.907,PRT,GC277436,Transient-Party,0,No Deposit,TA/TO,HTL-C-0033,0,0,12,Groups,BB,0,0,FAMILY_STAY,77.103,0,Check-Out,10/28/2015,A,257.01,CITY,SRC_CITY_HOTEL,1,2,0,3,Faro,Portugal,41,HTL-C-0041,Faro City Hotel 0033,3
C0277995,76.5,2,10,28,11,15,2025,A,0,1,C277996,0,,0,PRT,GC277996,Transient,0,No Deposit,TA/TO,HTL-C-0195,1,0,8,Online TA,SC,0,0,BED_AND_BREAKFAST,0,0,Canceled,11/11/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,14,HTL-C-0014,Porto City Hotel 0195,3
C0278349,90,1,19,28,11,37,2025,A,0,0,C278350,0,,0,PRT,GC278350,Transient,0,Non Refund,TA/TO,HTL-C-0084,1,0,34,Offline TA/TO,BB,0,1,ROOM_ONLY,0,0,Canceled,11/17/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,34,HTL-C-0034,Faro City Hotel 0084,5
C0278362,90,1,19,28,11,25,2025,A,0,0,C278363,0,,0,PRT,GC278363,Transient,0,Non Refund,TA/TO,HTL-C-0076,1,0,34,Offline TA/TO,BB,0,1,BED_AND_BREAKFAST,0,0,Canceled,11/17/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,42,HTL-C-0042,Faro City Hotel 0076,4
C0278388,90,1,19,28,11,37,2025,A,0,0,C278389,0,,0,PRT,GC278389,Transient,0,Non Refund,TA/TO,HTL-C-0013,1,0,34,Offline TA/TO,BB,0,1,ROOM_ONLY,0,0,Canceled,11/17/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,45,HTL-C-0045,Faro City Hotel 0013,3
C0278448,62,1,,28,11,25,2025,D,0,1,C278449,0,127,43.4,AUT,GC278449,Transient-Party,0,No Deposit,Corporate,HTL-C-0188,0,0,22,Corporate,BB,0,0,BED_AND_BREAKFAST,18.6,0,Check-Out,11/18/2015,A,62,CITY,SRC_CITY_HOTEL,1,0,1,1,Porto,Austria,2,HTL-C-0002,Porto City Hotel 0188,5
C0278966,85,2,29,28,11,43,2025,A,0,0,C278967,0,,0,PRT,GC278967,Transient,35,Non Refund,TA/TO,HTL-C-0147,1,0,86,Groups,BB,0,1,FAMILY_STAY,0,0,Canceled,12/2/2015,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Lisbon,Portugal,16,HTL-C-0016,Lisbon City Hotel 0147,3
C0279773,110,1,19,28,11,33,2025,A,0,0,C279774,0,,0,PRT,GC279774,Transient,46,Non Refund,TA/TO,HTL-C-0096,1,0,178,Offline TA/TO,BB,0,1,FAMILY_STAY,0,0,Canceled,12/18/2015,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Portugal,16,HTL-C-0016,Lisbon City Hotel 0096,3
C0280074,80,2,,28,11,1,2025,A,0,0,C280075,0,67,0,PRT,GC280075,Transient-Party,0,No Deposit,Corporate,HTL-C-0228,1,0,99,Corporate,BB,0,1,BED_AND_BREAKFAST,0,0,Canceled,12/22/2015,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Porto,Portugal,15,HTL-C-0015,Porto City Hotel 0228,3
C0280365,61.5,2,85,28,11,52,2025,A,0,1,C280366,0,,172.2,ESP,GC280366,Transient,0,No Deposit,TA/TO,HTL-C-0046,0,0,4,Offline TA/TO,SC,0,0,LONG_STAY,73.8,0,Check-Out,12/30/2015,A,246,CITY,SRC_CITY_HOTEL,2,2,2,4,Faro,Spain,37,HTL-C-0037,Faro City Hotel 0046,4
C0028117,122.4,2,9,28,11,15,2025,D,0,0,C28118,0,,0,BEN,GC28118,Transient,0,No Deposit,TA/TO,HTL-C-0151,1,0,365,Online TA,BB,0,0,BUSINESS_STAY,0,0,Canceled,3/27/2017,D,0,CITY,SRC_CITY_HOTEL,0,1,2,1,Lisbon,Benin,28,HTL-C-0028,Lisbon City Hotel 0151,4
C0028147,160,1,,28,11,4,2025,A,0,0,C28148,0,,0,PRT,GC28148,Transient,0,Non Refund,TA/TO,HTL-C-0182,1,0,104,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,1/31/2017,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Porto,Portugal,10,HTL-C-0010,Porto City Hotel 0182,4
C0282417,31,1,,28,11,48,2025,A,0,1,C282418,0,203,21.7,ESP,GC282418,Transient-Party,0,No Deposit,Corporate,HTL-C-0152,0,0,16,Corporate,BB,0,0,FAMILY_STAY,9.3,0,Check-Out,2/27/2016,A,31,CITY,SRC_CITY_HOTEL,1,0,1,1,Lisbon,Spain,25,HTL-C-0025,Lisbon City Hotel 0152,4
C0282479,81.9,2,14,28,11,33,2025,D,0,0,C282480,0,,114.66,ITA,GC282480,Transient,0,No Deposit,Direct,HTL-C-0197,0,0,45,Direct,BB,0,0,LONG_STAY,49.14,0,Check-Out,2/28/2016,D,163.8,CITY,SRC_CITY_HOTEL,2,0,2,2,Porto,Italy,13,HTL-C-0013,Porto City Hotel 0197,5
C0283608,90,2,1,28,11,51,2025,A,0,0,C283609,0,,126,PRT,GC283609,Transient-Party,0,No Deposit,TA/TO,HTL-C-0224,0,0,115,Groups,HB,0,0,ROOM_ONLY,54,0,Check-Out,3/20/2016,A,180,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,15,HTL-C-0015,Porto City Hotel 0224,3
